"sound.files","selec","start","end","bottom.freq","top.freq","sound.id","marker","row","transect","distance","habitat.type","reference","blur.ratio","spectrum.blur.ratio","excess.attenuation","envelope.correlation","spectrum.correlation","signal.to.noise.ratio","tail.to.noise.ratio","tail.to.signal.ratio","cross.correlation"
"ZOOM0014_Tr1.WAV_101",1,0.1,0.300022675736903,4.3,4.7,"0.2_pure.tone_am_no.harm.wav_40-101","start_marker",16437,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_101-1",0.0307461870639427,0.316913781360685,16.7421237257304,0.990407949387095,0.999838432643045,36.2736973439791,18.0905557558291,-23.664663142919,0.995340074385743
"ZOOM0014_Tr1.WAV_102",1,0.1,0.300022675737003,6.3,6.7,"0.2_pure.tone_am_no.harm.wav_41-102","start_marker",16438,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_102-1",0.045442914763672,0.694677456476945,18.3118899655983,0.981872059316555,0.854099186418158,24.4114452645577,4.07574978491224,-24.0805357823357,0.992797064205502
"ZOOM0014_Tr1.WAV_103",1,0.1,0.300022675737003,8.3,8.7,"0.2_pure.tone_am_no.harm.wav_42-103","start_marker",16439,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_103-1",0.0273353564830106,0.0366713894163255,20.1493609852166,0.981751624353704,0.999700825562162,27.5398444907654,12.1600653327768,-19.5296604378856,0.997584824214514
"ZOOM0014_Tr1.WAV_104",1,0.1,0.300022675736903,6.3,6.7,"0.2_pure.tone_am_no.harm.wav_43-104","start_marker",16440,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_104-1",0.0431438606482457,0.755806614879057,18.5241595587902,0.983376392448528,0.810770894659289,27.3770168614421,7.05126895320404,-24.4619736352243,0.993560274503513
"ZOOM0014_Tr1.WAV_105",1,0.1,0.300022675737003,3.3,3.7,"0.2_pure.tone_am_no.harm.wav_44-105","start_marker",16441,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_105-1",0.038165965399089,0.586870237670118,12.6310523782799,0.985518106372206,0.999864861518179,27.4951311392301,14.9238106674835,-16.7201436179649,0.992598341385172
"ZOOM0014_Tr1.WAV_106",1,0.1,0.300022675736903,9.8,10.2,"0.2_pure.tone_am_no.harm.wav_45-106","start_marker",16442,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_106-1",0.0120040845509309,0.00299817482777593,25.7283611725124,0.993762349176344,0.999989960128739,42.464953931696,28.6935127253101,-20.1848047919033,0.997793093841459
"ZOOM0014_Tr1.WAV_107",1,0.1,0.300022675736903,8.8,9.2,"0.2_pure.tone_am_no.harm.wav_46-107","start_marker",16443,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_107-1",0.0112773172652397,0.0072060094509885,19.7659575343519,0.996308999450262,0.999773722363911,38.5520534095799,23.3172685913298,-21.0613603499524,0.998588868097062
"ZOOM0014_Tr1.WAV_108",1,0.1,0.300022675737003,7.8,8.2,"0.2_pure.tone_am_no.harm.wav_47-108","start_marker",16444,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_108-1",0.0146555913387634,0.00950704010296134,12.3480598667135,0.9962321498138,0.99907457838165,29.6289954051546,10.4630216073402,-23.6536007223849,0.997088183325719
"ZOOM0014_Tr1.WAV_109",1,0.1,0.300022675736903,2.8,3.2,"0.2_pure.tone_am_no.harm.wav_48-109","start_marker",16445,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_109-1",0.0492024291790612,0.00142735851756248,18.0282255410298,0.97333942259866,0.999989328490781,38.5954964230022,21.9075781781291,-22.540311070354,0.995398053942071
"ZOOM0014_Tr1.WAV_110",1,0.1,0.300022675737003,1.8,2.2,"0.2_pure.tone_am_no.harm.wav_49-110","start_marker",16446,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_110-1",0.0732191175795111,0.00431912746825983,9.02149330572984,0.898194364507129,0.99610640942894,15.0715990956965,4.2306039319827,-13.0953203435444,0.980731589460816
"ZOOM0014_Tr1.WAV_111",1,0.1,0.300022675737003,7.8,8.2,"0.2_pure.tone_am_no.harm.wav_50-111","start_marker",16447,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_111-1",0.0141053736630708,0.00668495996178034,10.208404285663,0.996450030729879,0.999957151747556,30.1456902882583,11.8489579416511,-22.8592758397511,0.997072075971135
"ZOOM0014_Tr1.WAV_112",1,0.1,0.300022675736903,1.3,1.7,"0.2_pure.tone_am_no.harm.wav_51-112","start_marker",16448,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_112-1",0.0632196215621457,0.478114520317304,18.5134782678894,0.965649870684411,0.999996223905755,25.8436154212005,5.19305252936865,-24.3902779596005,0.987716484602491
"ZOOM0014_Tr1.WAV_113",1,0.1,0.300022675737003,4.3,4.7,"0.2_pure.tone_am_no.harm.wav_52-113","start_marker",16449,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_113-1",0.0300520184323707,0.225569496625428,11.4872556949895,0.989471278188398,0.999762712833796,32.7321230275035,15.2083673602811,-22.4745096145124,0.996364916096181
"ZOOM0014_Tr1.WAV_114",1,0.1,0.300022675736896,8.8,9.2,"0.2_pure.tone_am_no.harm.wav_53-114","start_marker",16450,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_114-1",0.00813141741648293,0.0129138832718925,13.8124599912181,0.99765140281472,0.997370737155003,30.799357572016,13.8013746512805,-21.6633599703129,0.9989017759432
"ZOOM0014_Tr1.WAV_115",1,0.1,0.300022675736996,3.8,4.2,"0.2_pure.tone_am_no.harm.wav_54-115","start_marker",16451,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_115-1",0.0356612579552909,0.00113080335196777,18.804916695931,0.985833942058482,0.999993704642677,39.8668869854667,20.9146373749984,-24.9811147976269,0.994864034148031
"ZOOM0014_Tr1.WAV_116",1,0.1,0.300022675736996,5.8,6.2,"0.2_pure.tone_am_no.harm.wav_55-116","start_marker",16452,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_116-1",0.0501889861635238,0.0197817749026367,15.2386619926105,0.984068191930255,0.99969986212809,24.8517616319387,7.08174273911553,-21.5659936779012,0.990788798595076
"ZOOM0014_Tr1.WAV_117",1,0.1,0.300022675736896,1.8,2.2,"0.2_pure.tone_am_no.harm.wav_56-117","start_marker",16453,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_117-1",0.0746135652647675,0.0076546312838091,14.8135490588505,0.902282579952719,0.999542569185185,20.1340802871366,9.49613520799672,-13.3631554763825,0.98157586163681
"ZOOM0014_Tr1.WAV_118",1,0.1,0.300022675736996,6.3,6.7,"0.2_pure.tone_am_no.harm.wav_57-118","start_marker",16454,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_118-1",0.0443463844422095,0.493830909320851,18.4757871642849,0.984022010974291,0.970848497277145,31.4833695527875,11.3439176507465,-24.8943325181784,0.993603471699893
"ZOOM0014_Tr1.WAV_119",1,0.1,0.300022675736996,1.8,2.2,"0.2_pure.tone_am_no.harm.wav_58-119","start_marker",16455,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_119-1",0.0755528028251685,0.00522947168610042,14.5138636424609,0.899121566634966,0.991889049869,18.1445670125989,6.39897427457595,-14.2603081113018,0.981262472611775
"ZOOM0014_Tr1.WAV_120",1,0.1,0.300022675736896,7.3,7.7,"0.2_pure.tone_am_no.harm.wav_59-120","start_marker",16456,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_120-1",0.0355804985314583,0.0215779017119009,16.2358573953329,0.983128386642029,0.99983790290008,30.377345426705,13.8148931867849,-21.1530027148291,0.996540252265503
"ZOOM0014_Tr1.WAV_121",1,0.1,0.300022675736996,3.8,4.2,"0.2_pure.tone_am_no.harm.wav_60-121","start_marker",16457,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_121-1",0.0417726849303768,0.00219860983475881,18.8613442650142,0.982118175456858,0.999999650443822,33.5638200501864,13.4527101235095,-25.1879245841614,0.993344993231297
"ZOOM0014_Tr1.WAV_122",1,0.1,0.200022675736902,8.3,8.7,"0.1_pure.tone_no.am_no.harm.wav_1-122","start_marker",16458,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_122-1",0.0250405548335645,0.00823840655936662,15.0029642867616,0.969954325265817,0.999725278158078,34.1108477195124,16.5982524377626,-22.6710594624967,0.993273947408848
"ZOOM0014_Tr1.WAV_123",1,0.1,0.200022675737002,3.3,3.7,"0.1_pure.tone_no.am_no.harm.wav_2-123","start_marker",16459,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_123-1",0.0166856678192228,0.170111336762083,9.9155692345027,0.990437310987599,0.999924581218429,30.7816507693575,13.7580412111962,-21.6580982998632,0.990205860417161
"ZOOM0014_Tr1.WAV_124",1,0.1,0.200022675736994,0.8,1.2,"0.1_pure.tone_no.am_no.harm.wav_3-124","start_marker",16460,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_124-1",0.0353939096086633,0.0277640931091382,23.5941490478172,0.957493738011806,0.86613937320055,15.0798560017228,0.459515026516787,-19.9400092080224,0.977677205668437
"ZOOM0014_Tr1.WAV_125",1,0.1,0.200022675736902,6.8,7.2,"0.1_pure.tone_no.am_no.harm.wav_4-125","start_marker",16461,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_125-1",0.0217250189930579,0.00618961532556218,15.2745380722231,0.985378977294641,0.999988362403298,32.0365189604337,11.737009760947,-25.1464889511334,0.995294704458691
"ZOOM0014_Tr1.WAV_126",1,0.1,0.200022675737002,8.8,9.2,"0.1_pure.tone_no.am_no.harm.wav_5-126","start_marker",16462,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_126-1",0.0171752396102288,0.00797078435213983,16.8371063841195,0.98133840760571,0.999952331912473,19.1941365362274,-1.26466877782154,-23.3071009558668,0.995785273283844
"ZOOM0014_Tr1.WAV_127",1,0.1,0.200022675736902,4.3,4.7,"0.1_pure.tone_no.am_no.harm.wav_6-127","start_marker",16463,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_127-1",0.0179736883935236,0.105711586036651,12.0823577326645,0.989490294529701,0.999960413163775,41.8594925627463,22.5390459726903,-25.647189495449,0.99520367127647
"ZOOM0014_Tr1.WAV_128",1,0.1,0.200022675737002,2.3,2.7,"0.1_pure.tone_no.am_no.harm.wav_7-128","start_marker",16464,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_128-1",0.0510978211986108,0.161458822525214,18.5648373183913,0.948422278983211,0.999279997571318,33.4405396601664,15.168587162911,-23.3652220559798,0.9791847495334
"ZOOM0014_Tr1.WAV_129",1,0.1,0.200022675737002,9.3,9.7,"0.1_pure.tone_no.am_no.harm.wav_8-129","start_marker",16465,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_129-1",0.0127281921784417,0.0344556783136344,10.8116769768802,0.992023700128888,0.996973516548252,40.5486186257294,15.3777877576842,-31.3002300519926,0.998134566745104
"ZOOM0014_Tr1.WAV_130",1,0.1,0.200022675736895,2.3,2.7,"0.1_pure.tone_no.am_no.harm.wav_9-130","start_marker",16466,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_130-1",0.0505098464059368,0.169953326111851,18.7941406504732,0.950558587128998,0.99939617834072,32.7829598458978,15.387367151004,-22.3701668847262,0.96757902745727
"ZOOM0014_Tr1.WAV_131",1,0.1,0.200022675736994,5.8,6.2,"0.1_pure.tone_no.am_no.harm.wav_10-131","start_marker",16467,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_131-1",0.0300633470580373,0.0160885375041546,12.6738396679146,0.981363549387968,0.999934846153858,34.6103384398716,17.8126244664655,-22.0265118120819,0.992436608353045
"ZOOM0014_Tr1.WAV_132",1,0.1,0.200022675736902,1.3,1.7,"0.1_pure.tone_no.am_no.harm.wav_11-132","start_marker",16468,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_132-1",0.0369536290831467,0.0765178948176386,19.2038376164177,0.956616187837138,0.999727271138778,29.8270579780134,5.56010095773399,-27.9593440385599,0.979515708027591
"ZOOM0014_Tr1.WAV_133",1,0.1,0.200022675737002,9.8,10.2,"0.1_pure.tone_no.am_no.harm.wav_12-133","start_marker",16469,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_133-1",0.0130835969098633,0.00735723945387725,9.29468275572348,0.989695060791199,0.998704070192121,40.8154598087445,22.9701075071543,-24.0155007418721,0.995752510783805
"ZOOM0014_Tr1.WAV_134",1,0.1,0.200022675737002,7.8,8.2,"0.1_pure.tone_no.am_no.harm.wav_13-134","start_marker",16470,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_134-1",0.0140591889512424,0.00847591284844897,13.1168520072664,0.993937957093997,0.999848325076278,26.9774029805315,9.92086000466328,-21.1352359050937,0.995867359157041
"ZOOM0014_Tr1.WAV_135",1,0.1,0.200022675736902,0.3,0.7,"0.1_pure.tone_no.am_no.harm.wav_14-135","start_marker",16471,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_135-1",0.0475648095729784,0.342625068485774,19.7203055038634,0.916560365169013,0.931287293626408,29.7399833811989,12.999006775337,-20.4154871901178,0.97820249794822
"ZOOM0014_Tr1.WAV_136",1,0.1,0.200022675737002,5.3,5.7,"0.1_pure.tone_no.am_no.harm.wav_15-136","start_marker",16472,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_136-1",0.0349457990514148,0.0762558582410854,16.5480565801346,0.982504728854918,0.999763540899115,41.447851845768,26.2018041726985,-21.5131846638123,0.973732157239657
"ZOOM0014_Tr1.WAV_137",1,0.1,0.200022675736994,9.8,10.2,"0.1_pure.tone_no.am_no.harm.wav_16-137","start_marker",16473,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_137-1",0.016305768230062,0.00931489940018594,11.0442367873955,0.988079738819488,0.998071951457031,35.8256572907818,17.8198407083584,-23.4212189533621,0.995720485408095
"ZOOM0014_Tr1.WAV_138",1,0.1,0.200022675736902,1.3,1.7,"0.1_pure.tone_no.am_no.harm.wav_17-138","start_marker",16474,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_138-1",0.03709415037688,0.136673431749809,18.1943972610486,0.956623211366692,0.999762781040837,32.91112577839,12.2189366049474,-26.2482548138952,0.979572548892222
"ZOOM0014_Tr1.WAV_139",1,0.1,0.200022675737002,0.8,1.2,"0.1_pure.tone_no.am_no.harm.wav_18-139","start_marker",16475,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_139-1",0.0359802642976611,0.0184766198700983,9.10494627816167,0.953637145891125,0.991310396743411,20.2669589232981,5.85735675322736,-13.168953887453,0.976409451949862
"ZOOM0014_Tr1.WAV_140",1,0.1,0.200022675736902,5.8,6.2,"0.1_pure.tone_no.am_no.harm.wav_19-140","start_marker",16476,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_140-1",0.033973273183854,0.0184700358084629,16.2297747583907,0.979809544257559,0.999995518302641,35.5889200378609,17.7997669769462,-23.1723039431075,0.992518461194778
"ZOOM0014_Tr1.WAV_141",1,0.1,0.200022675737002,4.8,5.2,"0.1_pure.tone_no.am_no.harm.wav_20-141","start_marker",16477,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_141-1",0.030967111970419,0.0062006177015775,18.4405617684564,0.970930684695889,0.999983790506798,45.3010034559742,32.0305300744308,-20.1167606494614,0.991938963221203
"ZOOM0014_Tr1.WAV_142",1,0.1,0.200022675737002,2.8,3.2,"0.1_pure.tone_no.am_no.harm.wav_21-142","start_marker",16478,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_142-1",0.0332820493506088,0.00316445674996564,19.6803741747297,0.962155122738779,0.999072181647288,39.8788156415293,13.5754536059216,-32.3448042119998,0.993297338082476
"ZOOM0014_Tr1.WAV_143",1,0.1,0.200022675736895,0.3,0.7,"0.1_pure.tone_no.am_no.harm.wav_22-143","start_marker",16479,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_143-1",0.043880199239618,0.311972667974009,14.9129356046923,0.928487049545311,0.980269954356567,18.2794470412087,12.818521934479,-12.0144940835292,0.977887692432127
"ZOOM0014_Tr1.WAV_144",1,0.1,0.200022675737002,7.3,7.7,"0.1_pure.tone_no.am_no.harm.wav_23-144","start_marker",16480,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_144-1",0.0248381756538299,0.00723509263771495,15.9935965391799,0.973936787567073,0.999950392192495,33.7594871741019,16.2287101358039,-22.6411918737251,0.991996567450848
"ZOOM0014_Tr1.WAV_145",1,0.1,0.200022675736902,4.8,5.2,"0.1_pure.tone_no.am_no.harm.wav_24-145","start_marker",16481,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_145-1",0.0315961509069939,0.00377232870450027,19.4335389703048,0.968981290020735,0.999993796367541,40.7471997801052,26.1829713783649,-20.7225547479151,0.992778671667412
"ZOOM0014_Tr1.WAV_146",1,0.1,0.200022675737002,8.3,8.7,"0.1_pure.tone_no.am_no.harm.wav_25-146","start_marker",16482,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_146-1",0.0321015803071691,0.0119088361043238,16.1237891602087,0.956819038129154,0.999609533370166,37.0062373079649,22.1239267027204,-20.4813802429833,0.991877432799623
"ZOOM0014_Tr1.WAV_147",1,0.1,0.200022675737002,5.3,5.7,"0.1_pure.tone_no.am_no.harm.wav_26-147","start_marker",16483,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_147-1",0.0494203624007504,0.0610627731213272,18.8452035057126,0.937204310814726,0.999915443160279,29.4652053581811,10.2286793570164,-23.6917532843695,0.976566013561924
"ZOOM0014_Tr1.WAV_148",1,0.1,0.200022675736902,9.3,9.7,"0.1_pure.tone_no.am_no.harm.wav_27-148","start_marker",16484,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_148-1",0.0117337801251358,0.0831104047885355,13.3887549339822,0.991788639120004,0.99830638244974,40.1990070638538,18.2587469517426,-28.0308692359878,0.998324272583619
"ZOOM0014_Tr1.WAV_149",1,0.1,0.200022675736994,3.8,4.2,"0.1_pure.tone_no.am_no.harm.wav_28-149","start_marker",16485,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_149-1",0.0243701566965545,0.00180690280878612,19.7909127747358,0.977306941316672,0.999997332807855,45.9801122319762,23.8397765310502,-29.0970017969387,0.990043096219657
"ZOOM0014_Tr1.WAV_150",1,0.1,0.200022675737002,5.3,5.7,"0.1_pure.tone_no.am_no.harm.wav_29-150","start_marker",16486,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_150-1",0.0623252224028899,0.0622643188518331,13.9581236809219,0.918506447600626,0.999880575649694,21.8719864729657,0.642460002095768,-24.5395144050768,0.976243224357392
"ZOOM0014_Tr1.WAV_151",1,0.1,0.200022675736902,4.8,5.2,"0.1_pure.tone_no.am_no.harm.wav_30-151","start_marker",16487,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_151-1",0.0311012897039041,0.00570354597190871,19.3171683120414,0.970467457731469,0.999955355612301,33.7158804011283,17.9024230060179,-20.8970252468795,0.992766926150823
"ZOOM0014_Tr1.WAV_152",1,0.1,0.200022675737002,9.3,9.7,"0.1_pure.tone_no.am_no.harm.wav_31-152","start_marker",16488,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_152-1",0.0110644112739137,0.0530174914255576,14.1863374122428,0.993429817386988,0.996671371590858,41.7203675030673,18.367003240881,-29.6634581183974,0.998048425217448
"ZOOM0014_Tr1.WAV_153",1,0.1,0.200022675736902,3.3,3.7,"0.1_pure.tone_no.am_no.harm.wav_32-153","start_marker",16489,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_153-1",0.0322408010425344,0.133529670775274,12.5867193691646,0.963446141281006,0.999691788810151,31.9393130993559,15.2539109013532,-21.520334892475,0.98071461793719
"ZOOM0014_Tr1.WAV_154",1,0.1,0.200022675736987,6.8,7.2,"0.1_pure.tone_no.am_no.harm.wav_33-154","start_marker",16490,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_154-1",0.0199259029242432,0.00551634118489593,19.1854175105048,0.985551677297055,0.999985541018253,34.1346129560571,9.78551753638406,-29.5057783068735,0.99550938824492
"ZOOM0014_Tr1.WAV_155",1,0.1,0.200022675736994,7.3,7.7,"0.1_pure.tone_no.am_no.harm.wav_34-155","start_marker",16491,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_155-1",0.0269228847007555,0.00670721716670092,14.2979115626169,0.967443596588294,0.986403308032446,26.7368414694566,9.72861380606409,-21.0461353417531,0.992918397604154
"ZOOM0014_Tr1.WAV_156",1,0.1,0.200022675736881,2.8,3.2,"0.1_pure.tone_no.am_no.harm.wav_35-156","start_marker",16492,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_156-1",0.0327738547747663,0.00344460350360204,18.6322930760945,0.96045423489526,0.999525953536586,44.1752536146423,19.3423121953384,-31.5168450836662,0.99225471660936
"ZOOM0014_Tr1.WAV_157",1,0.1,0.200022675736994,0.8,1.2,"0.1_pure.tone_no.am_no.harm.wav_36-157","start_marker",16493,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_157-1",0.0393705048762513,0.0106908712614345,11.4787492510832,0.946649831889168,0.999992866939883,34.0715889946598,13.706643499721,-22.0337654362436,0.975100931192488
"ZOOM0014_Tr1.WAV_158",1,0.1,0.200022675736895,2.3,2.7,"0.1_pure.tone_no.am_no.harm.wav_37-158","start_marker",16494,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_158-1",0.0513330902051283,0.123331722866952,18.5254008334795,0.944076736859907,0.999957572270782,36.551661770588,19.856460069843,-22.2641903133715,0.977896923467633
"ZOOM0014_Tr1.WAV_159",1,0.1,0.200022675736994,6.8,7.2,"0.1_pure.tone_no.am_no.harm.wav_38-159","start_marker",16495,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_159-1",0.0210595446802966,0.00964317383918168,11.7049498122916,0.98393941530481,0.999975079501225,30.6045014260825,4.32113236687966,-30.8949322929349,0.995075068268442
"ZOOM0014_Tr1.WAV_160",1,0.1,0.200022675736994,0.3,0.7,"0.1_pure.tone_no.am_no.harm.wav_39-160","start_marker",16496,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_160-1",0.04343346812832,0.203583845842175,19.2589426867945,0.934884728171816,0.9849842302647,31.3242942969046,20.74472897786,-13.3783391500447,0.982320057488955
"ZOOM0014_Tr1.WAV_161",1,0.1,0.200022675736895,4.3,4.7,"0.1_pure.tone_no.am_no.harm.wav_40-161","start_marker",16497,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_161-1",0.0175009293927798,0.0948065439753707,17.5330180036133,0.989529279547709,0.999978243713249,41.7892875193311,23.4724350213415,-24.6048151722561,0.994476232469476
"ZOOM0014_Tr1.WAV_162",1,0.1,0.200022675736994,6.3,6.7,"0.1_pure.tone_no.am_no.harm.wav_41-162","start_marker",16498,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_162-1",0.0251735367484405,0.124003121034587,19.3350907810074,0.988167189244455,0.945558481792584,23.8793063654729,-1.40358226062653,-28.9642150418311,0.992722759639437
"ZOOM0014_Tr1.WAV_163",1,0.1,0.200022675736994,8.3,8.7,"0.1_pure.tone_no.am_no.harm.wav_42-163","start_marker",16499,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_163-1",0.0299043841209513,0.00994255488011639,20.1875032203331,0.960581357034266,0.999651825338299,24.4692946211381,9.56979091684714,-18.6696407087968,0.992187537145876
"ZOOM0014_Tr1.WAV_164",1,0.1,0.200022675736895,6.3,6.7,"0.1_pure.tone_no.am_no.harm.wav_43-164","start_marker",16500,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_164-1",0.0246557255177549,0.217980356340455,19.5125551574303,0.987698930632382,0.966273740694973,33.7300972055795,15.0229254359121,-23.7957884628561,0.992879659062408
"ZOOM0014_Tr1.WAV_165",1,0.1,0.200022675736994,3.3,3.7,"0.1_pure.tone_no.am_no.harm.wav_44-165","start_marker",16501,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_165-1",0.0174279026738037,0.236543017100187,13.3725469381005,0.990114173871943,0.999765013113385,34.9227704417447,20.2788515315411,-19.9205696548169,0.987882686210817
"ZOOM0014_Tr1.WAV_166",1,0.1,0.200022675736895,9.8,10.2,"0.1_pure.tone_no.am_no.harm.wav_45-166","start_marker",16502,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_166-1",0.0122890867705111,0.010699870109146,23.5276333831392,0.990242161003934,0.996869776990202,37.3528760861859,13.1788267545244,-29.8271134631747,0.993935911761643
"ZOOM0014_Tr1.WAV_167",1,0.1,0.200022675736994,8.8,9.2,"0.1_pure.tone_no.am_no.harm.wav_46-167","start_marker",16503,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_167-1",0.0142191875616961,0.00637547492178414,21.0818550157857,0.989854469796075,0.999397480926966,42.0173059517237,19.4426595432973,-28.9239196425647,0.997128702596953
"ZOOM0014_Tr1.WAV_168",1,0.1,0.200022675736994,7.8,8.2,"0.1_pure.tone_no.am_no.harm.wav_47-168","start_marker",16504,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_168-1",0.0152958553579153,0.00842277805137215,10.1707920001829,0.991169026799609,0.999697697941993,27.2581276902283,13.6904679351771,-17.6682826234913,0.994501616220484
"ZOOM0014_Tr1.WAV_169",1,0.1,0.200022675736895,2.8,3.2,"0.1_pure.tone_no.am_no.harm.wav_48-169","start_marker",16505,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_169-1",0.0330420406190338,0.00373767891627171,19.0289522380604,0.961482659339984,0.999474856538139,43.4501553855048,18.5426811701313,-31.4795594870849,0.992759390592229
"ZOOM0014_Tr1.WAV_170",1,0.1,0.200022675736994,1.8,2.2,"0.1_pure.tone_no.am_no.harm.wav_49-170","start_marker",16506,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_170-1",0.0519509266130163,0.0181170679166267,10.841608215139,0.946756771410346,0.995377082201099,29.2221275927053,19.0886814579834,-14.6322087451529,0.985645805227183
"ZOOM0014_Tr1.WAV_171",1,0.1,0.200022675736895,7.8,8.2,"0.1_pure.tone_no.am_no.harm.wav_50-171","start_marker",16507,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_171-1",0.0186365423732154,0.00684137136981847,8.11270835667532,0.990922585524578,0.999900860816085,28.2395325396799,14.4059334331314,-18.0973466900282,0.995591160129076
"ZOOM0014_Tr1.WAV_172",1,0.1,0.200022675736994,1.3,1.7,"0.1_pure.tone_no.am_no.harm.wav_51-172","start_marker",16508,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_172-1",0.0369725813843606,0.0505617844712877,19.1927513264076,0.957774643847132,0.999991546801925,37.6675903550173,12.3816923543251,-30.4257625117592,0.980012313033726
"ZOOM0014_Tr1.WAV_173",1,0.1,0.200022675737009,4.3,4.7,"0.1_pure.tone_no.am_no.harm.wav_52-173","start_marker",16509,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_173-1",0.0174058397995377,0.166070801963903,11.3950228717453,0.989569437691831,0.999791685953918,33.8339356407179,15.6750403429049,-23.296058538774,0.993421225076775
"ZOOM0014_Tr1.WAV_174",1,0.1,0.200022675736895,8.8,9.2,"0.1_pure.tone_no.am_no.harm.wav_53-174","start_marker",16510,"open garden-3",10,"open garden","ZOOM0013_Tr1.WAV_174-1",0.0113486816777142,0.00943659667345145,12.4928310690706,0.992323206685201,0.999327657227339,37.8545738639581,18.2881542152975,-25.2805612076831,0.9972108123986
