"sound.files","selec","start","end","bottom.freq","top.freq","sound.id","marker","row","transect","distance","habitat.type","reference","blur.ratio","spectrum.blur.ratio","excess.attenuation","envelope.correlation","spectrum.correlation","signal.to.noise.ratio","tail.to.noise.ratio","tail.to.signal.ratio","cross.correlation","peak.frequency"
"ZOOM0002_Tr1.WAV_837",1,0.1,0.200022675737023,1.168,2.06,"0.1_BB_am_no.harm.wav_56-837","start_marker",2761,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_837-1",0.042311543593858,0.069432349520055,20.0178432913219,0.975480394515007,0.991493997780537,28.5285659833097,13.994604414725,-19.0480725573927,0.883462203644469,1.45395932404891
"ZOOM0002_Tr1.WAV_838",1,0.1,0.200022675736966,5.895,6.947,"0.1_BB_am_no.harm.wav_57-838","start_marker",2762,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_838-1",0.041309129854206,0.0713905709183064,17.495056088575,0.983073086888896,0.773702868637046,12.7232166383033,4.30976515534116,-10.2907280764464,0.911809686106661,6.66278158195405
"ZOOM0002_Tr1.WAV_839",1,0.1,0.200022675737023,1.38,2.136,"0.1_BB_am_no.harm.wav_58-839","start_marker",2763,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_839-1",0.0681002787777537,0.0538857163020218,18.8503731118373,0.93160878914992,0.994575587721037,20.9218044312901,10.6191426258562,-13.6829613638325,0.854820985229364,1.71440043694417
"ZOOM0002_Tr1.WAV_840",1,0.1,0.200022675737023,7.021,8.197,"0.1_BB_am_no.harm.wav_59-840","start_marker",2764,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_840-1",0.0983665177206518,0.0920921076756678,13.9180831724899,0.87421787608376,0.985521073853686,25.4359801411152,13.0884689128607,-16.1736081799939,0.9216856533406,7.61773232923666
"ZOOM0002_Tr1.WAV_841",1,0.1,0.200022675736966,3.466,4.218,"0.1_BB_am_no.harm.wav_60-841","start_marker",2765,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_841-1",0.0483696041923831,0.080212414508225,19.1879770503141,0.978131105450302,0.998860994863457,15.2317175905494,-0.00332509324784607,-17.5301568286703,0.84402641883982,3.71111563580781
"ZOOM0002_Tr1.WAV_842",1,0.1,0.200022675737023,8.5,9.35,"0.1_BB_no.am_no.harm.wav_1-842","start_marker",2766,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_842-1",0.0487953929594272,0.0527887770337573,13.5686624290448,0.939680825413752,0.985893738950145,22.3340619184348,6.51639471582573,-19.1758839986121,0.892390013653453,9.05015845016057
"ZOOM0002_Tr1.WAV_843",1,0.1,0.200022675736966,3.208,4.069,"0.1_BB_no.am_no.harm.wav_2-843","start_marker",2767,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_843-1",0.0422643334292764,0.0544380823190722,21.2157771407787,0.966795778229918,0.999791738041341,17.1810493306705,0.114611797672493,-19.656210090139,0.82819627015283,3.75452248795702
"ZOOM0002_Tr1.WAV_844",1,0.1,0.200022675737023,0.422,1.223,"0.1_BB_no.am_no.harm.wav_3-844","start_marker",2768,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_844-1",0.0799033664603904,0.16061493398637,18.4656628878737,0.8243495033529,0.963923408008829,23.1409899095135,17.6650315259946,-9.55652399422249,0.858634706305879,1.15011135900445
"ZOOM0002_Tr1.WAV_845",1,0.1,0.200022675736,6.905,7.917,"0.1_BB_no.am_no.harm.wav_4-845","start_marker",2769,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_845-1",0.062717587112275,0.0489279931803125,20.7605072281419,0.938361729160038,0.993847587498818,16.0866797526937,2.98708905724954,-15.5489506812643,0.902358289787524,7.44410492063982
"ZOOM0002_Tr1.WAV_846",1,0.1,0.200022675737023,8.417,9.416,"0.1_BB_no.am_no.harm.wav_5-846","start_marker",2770,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_846-1",0.0585358017485468,0.0607431145406283,15.6432528525643,0.957900664319502,0.99230343893821,6.82130842031851,-10.4494824851743,-18.3602106287952,0.916327717452946,9.31059956305583
"ZOOM0002_Tr1.WAV_847",1,0.1,0.200022675736966,4.171,4.839,"0.1_BB_no.am_no.harm.wav_6-847","start_marker",2771,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_847-1",0.0528928647739857,0.0511066802236672,19.1624472583968,0.932054647175731,0.998668680289232,19.7595256318865,5.48900515530972,-17.2552879221629,0.89297399990162,4.579252678792
"ZOOM0002_Tr1.WAV_848",1,0.1,0.200022675737023,2.097,2.961,"0.1_BB_no.am_no.harm.wav_7-848","start_marker",2772,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_848-1",0.0382081378739617,0.0579244565112507,19.3034404980297,0.972755133630736,0.99958538984266,21.6971576385828,10.2183532067555,-14.9413425222317,0.939825616511828,2.66935118422678
"ZOOM0002_Tr1.WAV_849",1,0.1,0.200022675737023,9.181,10.033,"0.1_BB_no.am_no.harm.wav_8-849","start_marker",2773,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_849-1",0.0406936889652358,0.0533742642843149,9.83270524921129,0.94441860504402,0.999125845540912,33.2618400903826,22.6700384891426,-15.6103771810008,0.87295202518934,9.48422697165267
"ZOOM0002_Tr1.WAV_850",1,0.1,0.200022675736966,1.849,2.506,"0.1_BB_no.am_no.harm.wav_9-850","start_marker",2774,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_850-1",0.0463586375491324,0.115522467925066,19.1648182041369,0.968541266655987,0.96879488676775,29.1479522001816,12.4462132577721,-21.1127029749932,0.866769327952487,2.06165525413785
"ZOOM0002_Tr1.WAV_851",1,0.1,0.200022675737023,5.632,6.83,"0.1_BB_no.am_no.harm.wav_10-851","start_marker",2775,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_851-1",0.0232623467676945,0.0423121621731777,16.4113959968116,0.987987116197211,0.998409331589362,18.3586433014305,6.31845933707966,-14.8192950059119,0.88844355066497,6.57596787765563
"ZOOM0002_Tr1.WAV_852",1,0.1,0.200022675736966,1.474,2.55,"0.1_BB_no.am_no.harm.wav_11-852","start_marker",2776,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_852-1",0.0661382588863372,0.105724939334018,19.0862638467714,0.903495552613809,0.996782687175912,31.539432666525,14.9452772621413,-21.4635828608114,0.90062148216156,2.06165525413785
"ZOOM0002_Tr1.WAV_853",1,0.1,0.200022675737023,9.598,10.233,"0.1_BB_no.am_no.harm.wav_12-853","start_marker",2777,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_853-1",0.0445130342051838,0.0588291066605042,9.92038521560797,0.968783902141086,0.999324749481755,29.3394359691865,19.0765000193845,-14.6986964352867,0.847381736736025,10.0051091974432
"ZOOM0002_Tr1.WAV_854",1,0.1,0.200022675737023,7.317,8.141,"0.1_BB_no.am_no.harm.wav_13-854","start_marker",2778,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_854-1",0.0517878608635443,0.0536043796099835,17.8234453653405,0.951611991078634,0.994261915537838,34.1908597306932,19.8952091915587,-19.469570133453,0.899325084084209,7.44410492063982
"ZOOM0002_Tr1.WAV_855",1,0.1,0.200022675736966,0.1,0.81,"0.1_BB_no.am_no.harm.wav_14-855","start_marker",2779,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_855-1",0.12792794064929,0.112610406982297,18.6927307235198,0.71865591013249,0.68346019430303,22.8028780728743,14.4178848488897,-12.01440040161,0.797051969512319,0.542415428915514
"ZOOM0002_Tr1.WAV_856",1,0.1,0.200022675737023,5.396,6.152,"0.1_BB_no.am_no.harm.wav_15-856","start_marker",2780,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_856-1",0.0548530972927885,0.0616109407450952,21.816582579458,0.950268629024482,0.961227225967434,22.5466912675784,6.57682369272588,-19.3684004189406,0.928934680041272,5.4907965739254
"ZOOM0002_Tr1.WAV_857",1,0.1,0.200022675736966,9.435,10.377,"0.1_BB_no.am_no.harm.wav_16-857","start_marker",2781,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_857-1",0.0228452831157798,0.0512362415461152,13.4275324678671,0.983414794597841,0.999500982117254,30.4402460720887,16.7061862797059,-18.3217989630206,0.932568117590467,9.70126123239871
"ZOOM0002_Tr1.WAV_858",1,0.1,0.200022675737023,1.23,2.525,"0.1_BB_no.am_no.harm.wav_17-858","start_marker",2782,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_858-1",0.051274859150146,0.084463741728582,16.9494625356129,0.961554384310613,0.973687192797735,31.283757685865,18.4834162760769,-17.6954084557833,0.909577990875962,2.49572377562994
"ZOOM0002_Tr1.WAV_859",1,0.1,0.200022675737023,0.836,1.646,"0.1_BB_no.am_no.harm.wav_18-859","start_marker",2783,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_859-1",0.0751749864695785,0.0984687885964063,16.3668926346457,0.90194548684102,0.968308794160125,5.49157411883053,-9.03994797371405,-14.5497088700711,0.849725742883273,1.23692506330287
"ZOOM0002_Tr1.WAV_860",1,0.1,0.200022675736966,5.718,7.372,"0.1_BB_no.am_no.harm.wav_19-860","start_marker",2784,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_860-1",0.0615822781818115,0.0783346091755414,18.6599930065673,0.920687783407512,0.921512198953045,18.1404292642749,4.94855812187291,-15.9272820303457,0.905373708813833,6.70618843410326
"ZOOM0002_Tr1.WAV_861",1,0.1,0.200022675737023,4.792,5.287,"0.1_BB_no.am_no.harm.wav_20-861","start_marker",2785,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_861-1",0.0367355488002646,0.0472149375482304,19.4949092696448,0.982430060490524,0.999648548744015,19.2973420345313,3.24296681638142,-18.9701051579892,0.918108168922256,5.0567280524333
"ZOOM0002_Tr1.WAV_862",1,0.1,0.200022675736966,2.461,3.506,"0.1_BB_no.am_no.harm.wav_21-862","start_marker",2786,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_862-1",0.0750390231148421,0.087869031519417,18.4963706235028,0.971104882979717,0.816211517007029,29.6710034674743,11.7802691859335,-22.3671315566712,0.867003321221686,3.45067452291255
"ZOOM0002_Tr1.WAV_863",1,0.1,0.200022675736966,0.365,1.098,"0.1_BB_no.am_no.harm.wav_22-863","start_marker",2787,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_863-1",0.0883653391307972,0.126756072020849,18.9878398330582,0.794436294815682,0.998695677158348,28.8986982841543,16.433092707546,-16.5493547142973,0.875480916738256,0.802856541810771
"ZOOM0002_Tr1.WAV_864",1,0.1,0.200022675737023,7.176,7.777,"0.1_BB_no.am_no.harm.wav_23-864","start_marker",2788,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_864-1",0.0682447230367559,0.0741104041076938,15.0946176440447,0.906865582796316,0.979187654384659,29.8563057330462,19.9132305547643,-14.4547551820168,0.920054629142804,7.57432547708745
"ZOOM0002_Tr1.WAV_865",1,0.1,0.200022675736966,3.654,5,"0.1_BB_no.am_no.harm.wav_24-865","start_marker",2789,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_865-1",0.0899884282394729,0.0950404666095634,18.2324785437086,0.804670440602773,0.994420051950911,23.8773416267472,7.84824081891993,-19.6610033313444,0.909035040071757,4.579252678792
"ZOOM0002_Tr1.WAV_866",1,0.1,0.200022675737023,8.5,9.652,"0.1_BB_no.am_no.harm.wav_25-866","start_marker",2790,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_866-1",0.0490774679558028,0.0600760325603064,11.6420448599599,0.952295967827124,0.999216942361541,21.277726181457,10.4560006181207,-14.026179846848,0.868160279029561,9.1803790066082
"ZOOM0002_Tr1.WAV_867",1,0.1,0.200022675737023,4.933,6.011,"0.1_BB_no.am_no.harm.wav_26-867","start_marker",2791,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_867-1",0.0362917290815427,0.0373556315258469,18.9711675408146,0.983173148387278,0.995574397174363,14.2717127838494,3.72513768184217,-12.7504599883033,0.906072882214239,5.5342034260746
"ZOOM0002_Tr1.WAV_868",1,0.1,0.200022675736966,9.013,10.015,"0.1_BB_no.am_no.harm.wav_27-868","start_marker",2792,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_868-1",0.0392821816660951,0.0691624620056561,12.5226607464532,0.959208191702136,0.997747711529549,17.1027967579298,8.58010402504426,-11.1151466616644,0.829054402632089,9.44082011950346
"ZOOM0002_Tr1.WAV_869",1,0.1,0.200022675737023,3.624,4.12,"0.1_BB_no.am_no.harm.wav_28-869","start_marker",2793,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_869-1",0.0452855899584587,0.0766413928022027,20.3964655543536,0.968167780516283,0.960495168096132,19.1368204028966,4.20199311203458,-17.8080020423789,0.893002205099769,3.88474304440464
"ZOOM0002_Tr1.WAV_870",1,0.1,0.200022675736966,5.027,5.695,"0.1_BB_no.am_no.harm.wav_29-870","start_marker",2794,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_870-1",0.0337015221198632,0.0242717727150747,18.7185657769402,0.980852851468424,0.998986518919344,15.3693465447596,1.11992177776302,-16.5440268661921,0.912437066257794,5.10013490458251
"ZOOM0002_Tr1.WAV_871",1,0.1,0.200022675737023,4.788,5.593,"0.1_BB_no.am_no.harm.wav_30-871","start_marker",2795,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_871-1",0.0323676430583936,0.0420182000945171,19.1315876348361,0.987531723709328,0.999667194735912,11.4988579692822,1.45471222909728,-11.8069704676064,0.906704777722862,5.4907965739254
"ZOOM0002_Tr1.WAV_872",1,0.1,0.200022675736966,8.076,9.5,"0.1_BB_no.am_no.harm.wav_31-872","start_marker",2796,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_872-1",0.0742562140232541,0.0695250154716666,13.8476007373899,0.93704068746735,0.891964641691307,31.7877502556944,16.5999744937619,-20.0100276177535,0.900048409767723,8.39905566792243
"ZOOM0002_Tr1.WAV_873",1,0.1,0.200022675737023,3.158,4.333,"0.1_BB_no.am_no.harm.wav_32-873","start_marker",2797,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_873-1",0.0486051605786271,0.0848079303800656,20.8072683534324,0.942951828473032,0.996911555625277,23.0967508152738,5.94106748283826,-20.6447157157149,0.880533649216684,3.40726767076334
"ZOOM0002_Tr1.WAV_874",1,0.1,0.200022675736966,5.941,7.32,"0.1_BB_no.am_no.harm.wav_33-874","start_marker",2798,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_874-1",0.0424464622898824,0.0358951377335242,17.2270111672677,0.971941842596942,0.984658753289791,18.0376313439818,4.41209789351012,-16.3596693215019,0.893339508084121,7.05344325129694
"ZOOM0002_Tr1.WAV_875",1,0.1,0.200022675737023,6.838,7.5,"0.1_BB_no.am_no.harm.wav_34-875","start_marker",2799,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_875-1",0.0765580325711303,0.0725090507621049,16.2507640936263,0.855403311564231,0.998760606737568,16.6737132826473,-2.55878696030584,-21.7752945839967,0.945615575985419,7.05344325129694
"ZOOM0002_Tr1.WAV_876",1,0.1,0.200022675737023,2.66,3.141,"0.1_BB_no.am_no.harm.wav_35-876","start_marker",2800,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_876-1",0.0604748101713093,0.0904306455506608,18.2780210077729,0.930248687471969,0.998979986995355,36.0816718980796,22.6593548914448,-18.8786435940881,0.895206801710718,2.92979229712204
"ZOOM0002_Tr1.WAV_877",1,0.1,0.200022675736966,1,2.164,"0.1_BB_no.am_no.harm.wav_36-877","start_marker",2801,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_877-1",0.063433984904939,0.0421220374020723,19.3731328329957,0.947649701558938,0.989997401010403,29.6144201473932,15.8054915885121,-18.3549727911942,0.917020080201747,1.80121414124259
"ZOOM0002_Tr1.WAV_878",1,0.1,0.200022675737023,2.077,2.5,"0.1_BB_no.am_no.harm.wav_37-878","start_marker",2802,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_878-1",0.0773307292149703,0.061905117991851,18.2768547641308,0.839755366108821,0.99952726834337,17.1238064692041,2.4168696730609,-17.3169827685132,0.890822670304584,2.36550321918231
"ZOOM0002_Tr1.WAV_879",1,0.1,0.200022675736966,6.752,7.606,"0.1_BB_no.am_no.harm.wav_38-879","start_marker",2803,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_879-1",0.055728529992559,0.0678113590527986,13.4669621606831,0.947985277800797,0.998198675618674,21.7556833708666,9.30325981630232,-15.737738657637,0.897405958856243,7.09685010344615
"ZOOM0002_Tr1.WAV_880",1,0.1,0.200022675737023,0.5,1.555,"0.1_BB_no.am_no.harm.wav_39-880","start_marker",2804,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_880-1",0.0559567971958924,0.0977977338330595,20.729995029377,0.927210247390691,0.986605665815258,3.00419624303613,-11.6431117072734,-15.1315443929822,0.892756524931495,1.45395932404891
"ZOOM0002_Tr1.WAV_881",1,0.1,0.200022675737023,4.209,4.815,"0.1_BB_no.am_no.harm.wav_40-881","start_marker",2805,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_881-1",0.0838271829115657,0.0311328264322578,19.2594234448831,0.903440044203777,0.993334689583567,16.4653603103525,6.66618670049662,-12.2421762338316,0.866062976241769,4.53584582664279
"ZOOM0002_Tr1.WAV_882",1,0.1,0.200022675736966,5.764,6.869,"0.1_BB_no.am_no.harm.wav_41-882","start_marker",2806,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_882-1",0.0381260923906959,0.0441445713782049,17.9630850004149,0.976088738199391,0.996756419839312,7.94171475641682,-2.86237147891004,-11.95589777438,0.90261078031096,6.18530620831275
"ZOOM0002_Tr1.WAV_883",1,0.1,0.200022675737023,7.989,9.542,"0.1_BB_no.am_no.harm.wav_42-883","start_marker",2807,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_883-1",0.0912487986553108,0.104534314230079,16.5263055678211,0.848435794357719,0.651744068728471,10.9059530233653,-7.58280614103773,-20.2324596046767,0.828751851047339,8.09520770287796
"ZOOM0002_Tr1.WAV_884",1,0.1,0.200022675736966,5.973,6.905,"0.1_BB_no.am_no.harm.wav_43-884","start_marker",2808,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_884-1",0.0334580244808687,0.041834291353945,16.6225665080794,0.975925799404265,0.9989219825698,9.08724246376674,-1.08530898138142,-11.5220876590706,0.895624276534268,6.14189935616354
"ZOOM0002_Tr1.WAV_885",1,0.1,0.200022675737023,3.013,3.733,"0.1_BB_no.am_no.harm.wav_44-885","start_marker",2809,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_885-1",0.0328057061039851,0.0769805021678711,19.6945785718915,0.974924281174648,0.998478434178688,21.9244588844121,6.77609667369179,-18.4637411152094,0.875665018298321,3.58089507936018
"ZOOM0002_Tr1.WAV_886",1,0.1,0.200022675737023,9.733,10.857,"0.1_BB_no.am_no.harm.wav_45-886","start_marker",2810,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_886-1",0.0691265563756814,0.0961503980613792,12.5705924157155,0.97631634840228,0.976428379298165,23.0621276819622,6.19133109835285,-20.3685679507757,0.890488084275547,9.83148178884634
"ZOOM0002_Tr1.WAV_887",1,0.1,0.200022675736966,8.284,9.321,"0.1_BB_no.am_no.harm.wav_46-887","start_marker",2811,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_887-1",0.0797329402377448,0.0951050057224226,16.5803655013485,0.922649959831302,0.814758971891378,33.1334982033553,21.8839669063283,-16.2611988549525,0.866839188963733,8.39905566792243
"ZOOM0002_Tr1.WAV_888",1,0.1,0.200022675737023,8,8.539,"0.1_BB_no.am_no.harm.wav_47-888","start_marker",2812,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_888-1",0.0643820472219866,0.0759353547236757,16.6882387024446,0.963358662387676,0.991820171581415,20.4605866254227,6.18525264114342,-17.4098230577574,0.91208793031202,8.35564881577322
"ZOOM0002_Tr1.WAV_889",1,0.1,0.200022675736966,2.366,3.388,"0.1_BB_no.am_no.harm.wav_48-889","start_marker",2813,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_889-1",0.110415472822688,0.097936494985777,16.8992450263282,0.822913053998941,0.829534472903452,33.4582791427005,22.7372776936313,-15.7794419020376,0.933739953036499,3.01660600142045
"ZOOM0002_Tr1.WAV_890",1,0.1,0.200022675737023,1.048,2.28,"0.1_BB_no.am_no.harm.wav_49-890","start_marker",2814,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_890-1",0.0784564245970803,0.134443279118704,18.0562435011215,0.84431533342931,0.978650243031375,27.2866757008936,10.4791391122393,-20.8958008186955,0.874167463617416,1.4105524718997
"ZOOM0002_Tr1.WAV_891",1,0.1,0.200022675737023,7.427,8.24,"0.1_BB_no.am_no.harm.wav_50-891","start_marker",2815,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_891-1",0.0387707537961657,0.0323499144754112,14.7645284827996,0.967203912363764,0.99485442669162,36.4212757691509,26.3099711911312,-15.6168842551852,0.893340893754061,7.7913597378335
"ZOOM0002_Tr1.WAV_892",1,0.1,0.200022675736966,1.396,2.385,"0.1_BB_no.am_no.harm.wav_51-892","start_marker",2816,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_892-1",0.101805085490124,0.0628387971359536,21.6100903623695,0.830840912357317,0.992476318112276,29.7620807201668,14.4933081959549,-19.7582433178914,0.953484177714383,1.75780728909338
"ZOOM0002_Tr1.WAV_893",1,0.1,0.200022675737023,3.882,5.129,"0.1_BB_no.am_no.harm.wav_52-893","start_marker",2817,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_893-1",0.0511114696578242,0.0604958698695775,18.5523148586492,0.974738763501303,0.993327578549393,18.7940084136096,6.07946709090578,-15.5703837594835,0.866481025236132,4.18859100944911
"ZOOM0002_Tr1.WAV_894",1,0.1,0.200022675736966,8.618,9.923,"0.1_BB_no.am_no.harm.wav_53-894","start_marker",2818,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_894-1",0.0424985563227514,0.0813326993751837,15.8897830698462,0.947191356984625,0.99384389609306,11.3982835108506,2.76756185552234,-10.381249992859,0.853117083319155,9.05015845016057
"ZOOM0002_Tr1.WAV_895",1,0.1,0.200022675737023,3.511,4.562,"0.1_BB_no.am_no.harm.wav_54-895","start_marker",2819,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_895-1",0.0634848462474512,0.0713977881021771,20.9292678885611,0.94155982719247,0.983517272832516,17.8342529801434,3.39475206185462,-17.1226888722907,0.835389349288085,4.44903212234437
"ZOOM0002_Tr1.WAV_896",1,0.1,0.200022675736,4.983,6.01,"0.1_BB_no.am_no.harm.wav_55-896","start_marker",2820,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_896-1",0.0296249640209691,0.035950597294473,19.7989007962692,0.984609555239719,0.999562153398146,6.81929371814894,-2.33682420760767,-10.1434751318175,0.882520173909854,5.62101713037302
"ZOOM0002_Tr1.WAV_897",1,0.1,0.200022675736,1.168,2.06,"0.1_BB_no.am_no.harm.wav_56-897","start_marker",2821,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_897-1",0.0437762524363716,0.0498117815642136,20.1274363888816,0.959720615439935,0.985067634059769,34.0908986630865,19.6756635671794,-19.5742437667567,0.911133255098054,1.49736617619812
"ZOOM0002_Tr1.WAV_898",1,0.1,0.200022675736966,5.895,6.947,"0.1_BB_no.am_no.harm.wav_57-898","start_marker",2822,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_898-1",0.0216156786964143,0.0622097203021285,16.871868277613,0.992910804213292,0.826826355630949,8.81167126323894,0.731099711957238,-9.37807917311887,0.90383683515341,6.01167879971591
"ZOOM0002_Tr1.WAV_899",1,0.1,0.200022675737023,1.38,2.136,"0.1_BB_no.am_no.harm.wav_58-899","start_marker",2823,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_899-1",0.0556910353572044,0.0240134022180569,20.1471330918233,0.905558653510333,0.995124729295047,28.8644428892178,13.8134046310804,-19.4933292375515,0.860038607524049,1.67099358479496
"ZOOM0002_Tr1.WAV_900",1,0.1,0.200022675737023,7.021,8.197,"0.1_BB_no.am_no.harm.wav_59-900","start_marker",2824,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_900-1",0.0521667725076616,0.0599915127369042,15.0061675962216,0.942737933770631,0.980631601306228,23.1980759047473,10.1178947307611,-16.5770719324657,0.884597348357237,7.61773232923666
"ZOOM0002_Tr1.WAV_901",1,0.1,0.200022675736966,3.466,4.218,"0.1_BB_no.am_no.harm.wav_60-901","start_marker",2825,"primary-2",10,"primary","ZOOM0016_Tr1.WAV_901-1",0.0478909972463554,0.0772574827752766,19.9191628394795,0.975975193050296,0.991051161751286,18.4353066468719,2.68881966116961,-18.5328809354589,0.829130985181441,3.71111563580781
"ZOOM0002_Tr2.WAV_2",1,0.1,0.30002267573696,7.875,8.805,"0.2_BB_am_no.harm.wav_1-2","start_marker",2888,"primary-2",30,"primary","ZOOM0016_Tr1.WAV_2-1",0.0691719687954132,0.0513138126981732,26.1188214933432,0.953147432193849,0.997989183827219,10.0919498692184,3.51183092155192,-8.19114503460659,0.898826473368643,8.2688351114748
"ZOOM0002_Tr2.WAV_3",1,0.1,0.30002267573696,3.208,4.069,"0.2_BB_am_no.harm.wav_2-3","start_marker",2889,"primary-2",30,"primary","ZOOM0016_Tr1.WAV_3-1",0.132582655733055,0.16459372912631,27.4169473552598,0.769657460793366,0.9853532757542,11.8442860111378,6.29545830401237,-7.2942159537103,0.744518753677342,3.84133619225544
"ZOOM0002_Tr2.WAV_4",1,0.1,0.30002267573696,0.422,1.223,"0.2_BB_am_no.harm.wav_3-4","start_marker",2890,"primary-2",30,"primary","ZOOM0016_Tr1.WAV_4-1",0.0986464749317795,0.0812542616788683,29.947348877715,0.880425045882983,0.890871745411912,13.8530807425306,3.14119269072504,-12.7988219969133,0.78478853143542,0.585822281064723
"ZOOM0002_Tr2.WAV_5",1,0.1,0.300022675736974,6.905,7.917,"0.2_BB_am_no.harm.wav_4-5","start_marker",2891,"primary-2",30,"primary","ZOOM0016_Tr1.WAV_5-1",0.0991034635370123,0.0942240076717242,28.9925295943779,0.915734130710183,0.996019609292306,2.60027064904191,0.698003651150489,-2.35215447738717,0.862610117681338,7.31388436419219
"ZOOM0002_Tr2.WAV_6",1,0.1,0.30002267573696,8.417,9.416,"0.2_BB_am_no.harm.wav_5-6","start_marker",2892,"primary-2",30,"primary","ZOOM0016_Tr1.WAV_6-1",0.116120157241758,0.11576824286015,24.6963532670741,0.778246566858554,0.991730312257563,6.56258309248659,-6.0131983056466,-13.5756584849938,0.872747883170937,9.31059956305583
"ZOOM0002_Tr2.WAV_7",1,0.1,0.30002267573696,4.171,4.839,"0.2_BB_am_no.harm.wav_6-7","start_marker",2893,"primary-2",30,"primary","ZOOM0016_Tr1.WAV_7-1",0.12489979050438,0.19813775256195,28.060209129356,0.756882678094085,0.982070752189399,9.89276321119935,2.18775387021775,-9.15403696921049,0.821828644037033,4.62265953094121
"ZOOM0002_Tr2.WAV_8",1,0.1,0.30002267573696,2.097,2.961,"0.2_BB_am_no.harm.wav_7-8","start_marker",2894,"primary-2",30,"primary","ZOOM0016_Tr1.WAV_8-1",0.122408930918237,0.179711674720101,25.0840868430187,0.840465483802389,0.996929826475646,13.2106681978403,11.8227772378665,-3.54711706886212,0.840311321043313,2.62594433207757
"ZOOM0002_Tr2.WAV_9",1,0.1,0.30002267573696,9.181,10.033,"0.2_BB_am_no.harm.wav_8-9","start_marker",2895,"primary-2",30,"primary","ZOOM0016_Tr1.WAV_9-1",0.0896214501992055,0.0602298473998145,20.9654525076998,0.873369466093567,0.98712027344732,22.7782715327711,12.7015637147371,-13.5327863995394,0.867759295466253,9.78807493669713
