Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	orig.sound.file	sound.id
98.5609297052154	98.7609523809524	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	98.5609297052154	484	Spectrogram 1	1	422	1834.5	0.2_BB_no.am_harm.wav_3	0.2_BB_no.am_harm.wav_3-484
98.8109523809524	99.0109750566893	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	98.8109523809524	485	Spectrogram 1	1	6905	11875.5	0.2_BB_no.am_harm.wav_4	0.2_BB_no.am_harm.wav_4-485
99.0609750566893	99.2609977324263	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	99.0609750566893	486	Spectrogram 1	1	8417	14124	0.2_BB_no.am_harm.wav_5	0.2_BB_no.am_harm.wav_5-486
99.3109977324263	99.5110204081633	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	99.3109977324263	487	Spectrogram 1	1	4171	7258.5	0.2_BB_no.am_harm.wav_6	0.2_BB_no.am_harm.wav_6-487
99.5610204081633	99.7610430839002	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	99.5610204081633	488	Spectrogram 1	1	2097	4441.5	0.2_BB_no.am_harm.wav_7	0.2_BB_no.am_harm.wav_7-488
99.8110430839002	100.011065759637	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	99.8110430839002	489	Spectrogram 1	1	9181	15049.5	0.2_BB_no.am_harm.wav_8	0.2_BB_no.am_harm.wav_8-489
100.061065759637	100.261088435374	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	100.061065759637	490	Spectrogram 1	1	1849	3759	0.2_BB_no.am_harm.wav_9	0.2_BB_no.am_harm.wav_9-490
100.311088435374	100.511111111111	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	100.311088435374	491	Spectrogram 1	1	5632	10245	0.2_BB_no.am_harm.wav_10	0.2_BB_no.am_harm.wav_10-491
100.561111111111	100.761133786848	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	100.561111111111	492	Spectrogram 1	1	1474	3825	0.2_BB_no.am_harm.wav_11	0.2_BB_no.am_harm.wav_11-492
100.811133786848	101.011156462585	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	100.811133786848	493	Spectrogram 1	1	9598	15349.5	0.2_BB_no.am_harm.wav_12	0.2_BB_no.am_harm.wav_12-493
101.061156462585	101.261179138322	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	101.061156462585	494	Spectrogram 1	1	7317	12211.5	0.2_BB_no.am_harm.wav_13	0.2_BB_no.am_harm.wav_13-494
101.311179138322	101.511201814059	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	101.311179138322	495	Spectrogram 1	1	100	1215	0.2_BB_no.am_harm.wav_14	0.2_BB_no.am_harm.wav_14-495
101.561201814059	101.761224489796	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	101.561201814059	496	Spectrogram 1	1	5396	9228	0.2_BB_no.am_harm.wav_15	0.2_BB_no.am_harm.wav_15-496
101.811224489796	102.011247165533	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	101.811224489796	497	Spectrogram 1	1	9435	15565.5	0.2_BB_no.am_harm.wav_16	0.2_BB_no.am_harm.wav_16-497
102.061247165533	102.26126984127	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	102.061247165533	498	Spectrogram 1	1	1230	3787.5	0.2_BB_no.am_harm.wav_17	0.2_BB_no.am_harm.wav_17-498
102.31126984127	102.511292517007	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	102.31126984127	499	Spectrogram 1	1	836	2469	0.2_BB_no.am_harm.wav_18	0.2_BB_no.am_harm.wav_18-499
102.561292517007	102.761315192744	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	102.561292517007	500	Spectrogram 1	1	5718	11058	0.2_BB_no.am_harm.wav_19	0.2_BB_no.am_harm.wav_19-500
102.811315192744	103.011337868481	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	102.811315192744	501	Spectrogram 1	1	4792	7930.5	0.2_BB_no.am_harm.wav_20	0.2_BB_no.am_harm.wav_20-501
103.061337868481	103.261360544218	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	103.061337868481	502	Spectrogram 1	1	2461	5259	0.2_BB_no.am_harm.wav_21	0.2_BB_no.am_harm.wav_21-502
103.311360544218	103.511383219955	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	103.311360544218	503	Spectrogram 1	1	365	1647	0.2_BB_no.am_harm.wav_22	0.2_BB_no.am_harm.wav_22-503
103.561383219955	103.761405895692	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	103.561383219955	504	Spectrogram 1	1	7176	11665.5	0.2_BB_no.am_harm.wav_23	0.2_BB_no.am_harm.wav_23-504
103.811405895692	104.011428571429	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	103.811405895692	505	Spectrogram 1	1	3654	7500	0.2_BB_no.am_harm.wav_24	0.2_BB_no.am_harm.wav_24-505
104.061428571429	104.261451247166	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	104.061428571429	506	Spectrogram 1	1	8500	14478	0.2_BB_no.am_harm.wav_25	0.2_BB_no.am_harm.wav_25-506
104.311451247166	104.511473922902	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	104.311451247166	507	Spectrogram 1	1	4933	9016.5	0.2_BB_no.am_harm.wav_26	0.2_BB_no.am_harm.wav_26-507
104.561473922902	104.761496598639	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	104.561473922902	508	Spectrogram 1	1	9013	15022.5	0.2_BB_no.am_harm.wav_27	0.2_BB_no.am_harm.wav_27-508
104.811496598639	105.011519274376	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	104.811496598639	509	Spectrogram 1	1	3624	6180	0.2_BB_no.am_harm.wav_28	0.2_BB_no.am_harm.wav_28-509
105.061519274376	105.261541950113	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	105.061519274376	510	Spectrogram 1	1	5027	8542.5	0.2_BB_no.am_harm.wav_29	0.2_BB_no.am_harm.wav_29-510
105.311541950113	105.51156462585	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	105.311541950113	511	Spectrogram 1	1	4788	8389.5	0.2_BB_no.am_harm.wav_30	0.2_BB_no.am_harm.wav_30-511
105.56156462585	105.761587301587	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	105.56156462585	512	Spectrogram 1	1	8076	14250	0.2_BB_no.am_harm.wav_31	0.2_BB_no.am_harm.wav_31-512
105.811587301587	106.011609977324	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	105.811587301587	513	Spectrogram 1	1	3158	6499.5	0.2_BB_no.am_harm.wav_32	0.2_BB_no.am_harm.wav_32-513
106.061609977324	106.261632653061	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	106.061609977324	514	Spectrogram 1	1	5941	10980	0.2_BB_no.am_harm.wav_33	0.2_BB_no.am_harm.wav_33-514
106.311632653061	106.511655328798	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	106.311632653061	515	Spectrogram 1	1	6838	11250	0.2_BB_no.am_harm.wav_34	0.2_BB_no.am_harm.wav_34-515
106.561655328798	106.761678004535	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	106.561655328798	516	Spectrogram 1	1	2660	4711.5	0.2_BB_no.am_harm.wav_35	0.2_BB_no.am_harm.wav_35-516
106.811678004535	107.011700680272	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	106.811678004535	517	Spectrogram 1	1	1000	3246	0.2_BB_no.am_harm.wav_36	0.2_BB_no.am_harm.wav_36-517
107.061700680272	107.261723356009	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	107.061700680272	518	Spectrogram 1	1	2077	3750	0.2_BB_no.am_harm.wav_37	0.2_BB_no.am_harm.wav_37-518
107.311723356009	107.511746031746	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	107.311723356009	519	Spectrogram 1	1	6752	11409	0.2_BB_no.am_harm.wav_38	0.2_BB_no.am_harm.wav_38-519
107.561746031746	107.761768707483	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	107.561746031746	520	Spectrogram 1	1	500	2332.5	0.2_BB_no.am_harm.wav_39	0.2_BB_no.am_harm.wav_39-520
107.811768707483	108.01179138322	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	107.811768707483	521	Spectrogram 1	1	4209	7222.5	0.2_BB_no.am_harm.wav_40	0.2_BB_no.am_harm.wav_40-521
108.06179138322	108.261814058957	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	108.06179138322	522	Spectrogram 1	1	5764	10303.5	0.2_BB_no.am_harm.wav_41	0.2_BB_no.am_harm.wav_41-522
108.311814058957	108.511836734694	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	108.311814058957	523	Spectrogram 1	1	7989	14313	0.2_BB_no.am_harm.wav_42	0.2_BB_no.am_harm.wav_42-523
108.561836734694	108.761859410431	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	108.561836734694	524	Spectrogram 1	1	5973	10357.5	0.2_BB_no.am_harm.wav_43	0.2_BB_no.am_harm.wav_43-524
108.811859410431	109.011882086168	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	108.811859410431	525	Spectrogram 1	1	3013	5599.5	0.2_BB_no.am_harm.wav_44	0.2_BB_no.am_harm.wav_44-525
109.061882086168	109.261904761905	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	109.061882086168	526	Spectrogram 1	1	9733	16285.5	0.2_BB_no.am_harm.wav_45	0.2_BB_no.am_harm.wav_45-526
109.311904761905	109.511927437642	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	109.311904761905	527	Spectrogram 1	1	8284	13981.5	0.2_BB_no.am_harm.wav_46	0.2_BB_no.am_harm.wav_46-527
109.561927437642	109.761950113379	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	109.561927437642	528	Spectrogram 1	1	8000	12808.5	0.2_BB_no.am_harm.wav_47	0.2_BB_no.am_harm.wav_47-528
109.811950113379	110.011972789116	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	109.811950113379	529	Spectrogram 1	1	2366	5082	0.2_BB_no.am_harm.wav_48	0.2_BB_no.am_harm.wav_48-529
110.061972789116	110.261995464853	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	110.061972789116	530	Spectrogram 1	1	1048	3420	0.2_BB_no.am_harm.wav_49	0.2_BB_no.am_harm.wav_49-530
110.311995464853	110.51201814059	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	110.311995464853	531	Spectrogram 1	1	7427	12360	0.2_BB_no.am_harm.wav_50	0.2_BB_no.am_harm.wav_50-531
110.56201814059	110.762040816327	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	110.56201814059	532	Spectrogram 1	1	1396	3577.5	0.2_BB_no.am_harm.wav_51	0.2_BB_no.am_harm.wav_51-532
110.812040816327	111.012063492063	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	110.812040816327	533	Spectrogram 1	1	3882	7693.5	0.2_BB_no.am_harm.wav_52	0.2_BB_no.am_harm.wav_52-533
111.062063492063	111.2620861678	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	111.062063492063	534	Spectrogram 1	1	8618	14884.5	0.2_BB_no.am_harm.wav_53	0.2_BB_no.am_harm.wav_53-534
111.3120861678	111.512108843537	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	111.3120861678	535	Spectrogram 1	1	3511	6843	0.2_BB_no.am_harm.wav_54	0.2_BB_no.am_harm.wav_54-535
111.562108843537	111.762131519274	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	111.562108843537	536	Spectrogram 1	1	4983	9015	0.2_BB_no.am_harm.wav_55	0.2_BB_no.am_harm.wav_55-536
111.812131519274	112.012154195011	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	111.812131519274	537	Spectrogram 1	1	1168	3090	0.2_BB_no.am_harm.wav_56	0.2_BB_no.am_harm.wav_56-537
112.062154195011	112.262176870748	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	112.062154195011	538	Spectrogram 1	1	5895	10420.5	0.2_BB_no.am_harm.wav_57	0.2_BB_no.am_harm.wav_57-538
112.312176870748	112.512199546485	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	112.312176870748	539	Spectrogram 1	1	1380	3204	0.2_BB_no.am_harm.wav_58	0.2_BB_no.am_harm.wav_58-539
112.562199546485	112.762222222222	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	112.562199546485	540	Spectrogram 1	1	7021	12295.5	0.2_BB_no.am_harm.wav_59	0.2_BB_no.am_harm.wav_59-540
112.812222222222	113.012244897959	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	112.812222222222	541	Spectrogram 1	1	3466	6327	0.2_BB_no.am_harm.wav_60	0.2_BB_no.am_harm.wav_60-541
113.062244897959	113.262267573696	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	113.062244897959	542	Spectrogram 1	1	8300	13050	0.2_pure.tone_am_harm.wav_1	0.2_pure.tone_am_harm.wav_1-542
113.312267573696	113.512290249433	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	113.312267573696	543	Spectrogram 1	1	3300	5550	0.2_pure.tone_am_harm.wav_2	0.2_pure.tone_am_harm.wav_2-543
113.562290249433	113.76231292517	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	113.562290249433	544	Spectrogram 1	1	800	1800	0.2_pure.tone_am_harm.wav_3	0.2_pure.tone_am_harm.wav_3-544
113.81231292517	114.012335600907	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	113.81231292517	545	Spectrogram 1	1	6800	10800	0.2_pure.tone_am_harm.wav_4	0.2_pure.tone_am_harm.wav_4-545
114.062335600907	114.262358276644	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	114.062335600907	546	Spectrogram 1	1	8800	13800	0.2_pure.tone_am_harm.wav_5	0.2_pure.tone_am_harm.wav_5-546
114.312358276644	114.512380952381	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	114.312358276644	547	Spectrogram 1	1	4300	7050	0.2_pure.tone_am_harm.wav_6	0.2_pure.tone_am_harm.wav_6-547
114.562380952381	114.762403628118	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	114.562380952381	548	Spectrogram 1	1	2300	4050	0.2_pure.tone_am_harm.wav_7	0.2_pure.tone_am_harm.wav_7-548
114.812403628118	115.012426303855	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	114.812403628118	549	Spectrogram 1	1	9300	14550	0.2_pure.tone_am_harm.wav_8	0.2_pure.tone_am_harm.wav_8-549
115.062426303855	115.262448979592	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	115.062426303855	550	Spectrogram 1	1	2300	4050	0.2_pure.tone_am_harm.wav_9	0.2_pure.tone_am_harm.wav_9-550
115.312448979592	115.512471655329	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	115.312448979592	551	Spectrogram 1	1	5800	9300	0.2_pure.tone_am_harm.wav_10	0.2_pure.tone_am_harm.wav_10-551
115.562471655329	115.762494331066	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	115.562471655329	552	Spectrogram 1	1	1300	2550	0.2_pure.tone_am_harm.wav_11	0.2_pure.tone_am_harm.wav_11-552
115.812494331066	116.012517006803	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	115.812494331066	553	Spectrogram 1	1	9800	15300	0.2_pure.tone_am_harm.wav_12	0.2_pure.tone_am_harm.wav_12-553
116.062517006803	116.26253968254	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	116.062517006803	554	Spectrogram 1	1	7800	12300	0.2_pure.tone_am_harm.wav_13	0.2_pure.tone_am_harm.wav_13-554
116.31253968254	116.512562358277	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	116.31253968254	555	Spectrogram 1	1	300	1050	0.2_pure.tone_am_harm.wav_14	0.2_pure.tone_am_harm.wav_14-555
116.562562358277	116.762585034014	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	116.562562358277	556	Spectrogram 1	1	5300	8550	0.2_pure.tone_am_harm.wav_15	0.2_pure.tone_am_harm.wav_15-556
116.812585034014	117.012607709751	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	116.812585034014	557	Spectrogram 1	1	9800	15300	0.2_pure.tone_am_harm.wav_16	0.2_pure.tone_am_harm.wav_16-557
117.062607709751	117.262630385488	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	117.062607709751	558	Spectrogram 1	1	1300	2550	0.2_pure.tone_am_harm.wav_17	0.2_pure.tone_am_harm.wav_17-558
117.312630385488	117.512653061224	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	117.312630385488	559	Spectrogram 1	1	800	1800	0.2_pure.tone_am_harm.wav_18	0.2_pure.tone_am_harm.wav_18-559
117.562653061224	117.762675736961	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	117.562653061224	560	Spectrogram 1	1	5800	9300	0.2_pure.tone_am_harm.wav_19	0.2_pure.tone_am_harm.wav_19-560
117.812675736961	118.012698412698	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	117.812675736961	561	Spectrogram 1	1	4800	7800	0.2_pure.tone_am_harm.wav_20	0.2_pure.tone_am_harm.wav_20-561
118.062698412698	118.262721088435	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	118.062698412698	562	Spectrogram 1	1	2800	4800	0.2_pure.tone_am_harm.wav_21	0.2_pure.tone_am_harm.wav_21-562
118.312721088435	118.512743764172	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	118.312721088435	563	Spectrogram 1	1	300	1050	0.2_pure.tone_am_harm.wav_22	0.2_pure.tone_am_harm.wav_22-563
118.562743764172	118.762766439909	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	118.562743764172	564	Spectrogram 1	1	7300	11550	0.2_pure.tone_am_harm.wav_23	0.2_pure.tone_am_harm.wav_23-564
118.812766439909	119.012789115646	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	118.812766439909	565	Spectrogram 1	1	4800	7800	0.2_pure.tone_am_harm.wav_24	0.2_pure.tone_am_harm.wav_24-565
119.062789115646	119.262811791383	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	119.062789115646	566	Spectrogram 1	1	8300	13050	0.2_pure.tone_am_harm.wav_25	0.2_pure.tone_am_harm.wav_25-566
119.312811791383	119.51283446712	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	119.312811791383	567	Spectrogram 1	1	5300	8550	0.2_pure.tone_am_harm.wav_26	0.2_pure.tone_am_harm.wav_26-567
119.56283446712	119.762857142857	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	119.56283446712	568	Spectrogram 1	1	9300	14550	0.2_pure.tone_am_harm.wav_27	0.2_pure.tone_am_harm.wav_27-568
119.812857142857	120.012879818594	consolidated_master_only_synthetic.wav	/home/marce/Dropbox/Projects/field_course_projects/winner_takes_all_hypothesis/data/raw/recordings/consolidated_master_only_synthetic.wav	119.812857142857	569	Spectrogram 1	1	3800	6300	0.2_pure.tone_am_harm.wav_28	0.2_pure.tone_am_harm.wav_28-569
